Ekin,Eterm,Epot,Eint,E,T,P,r1,r2,r12_abs,U12,F12,F1,Step
2616.68074817,1356.31574817,-1.50102246,1354.81472571,2615.17972571,327.4586111,56.40420846,,,0.44119201,-1.50102246,-11.85309351,,791
2616.73044668,1356.36544668,-1.58890974,1354.77653694,2615.14153694,327.47060993,56.40504803,,,0.4370425,-1.58890974,-12.10085536,,792
2616.78105987,1356.41605987,-1.6824183,1354.73364157,2615.09864157,327.48282959,56.40646557,,,0.43289292,-1.6824183,-12.29350696,,793
2616.83232648,1356.46732648,-1.78185883,1354.68546765,2615.05046765,327.49520702,56.40857637,,,0.42874326,-1.78185883,-12.41532528,,794
2616.8839132,1356.5189132,-1.88752439,1354.63138882,2614.99638882,327.50766172,56.41151615,,,0.42459353,-1.88752439,-12.44731939,,795
2616.93539977,1356.57039977,-1.9996726,1354.57072717,2614.93572717,327.52009225,56.41544476,,,0.42044371,-1.9996726,-12.3665811,,796
2616.98626105,1356.62126105,-2.11849987,1354.50276119,2614.86776119,327.53237181,56.4205505,,,0.41629381,-2.11849987,-12.14550409,,797
2617.03584563,1356.67084563,-2.24410451,1354.42674112,2614.79174112,327.54434314,56.42705528,,,0.41214384,-2.24410451,-11.75084415,,798
2617.08335003,1356.71835003,-2.37643411,1354.34191591,2614.70691591,327.55581224,56.4352207,,,0.4079938,-2.37643411,-11.14258668,,799
2617.12778774,1356.76278774,-2.51521065,1354.24757709,2614.61257709,327.56654095,56.44535539,,,0.40384368,-2.51521065,-10.27258012,,800
2617.16795208,1356.80295208,-2.65982421,1354.14312786,2614.50812786,327.57623792,56.45782363,,,0.3996935,-2.65982421,-9.08288513,,801
2617.20237137,1356.83737137,-2.80918201,1354.02818936,2614.39318936,327.58454785,56.47305571,,,0.39554326,-2.80918201,-7.50377731,,802
2617.22925506,1356.86425506,-2.96149391,1353.90276115,2614.26776115,327.59103845,56.49156039,,,0.39139297,-2.96149391,-5.4513276,,803
2617.24642865,1356.88142865,-3.11396748,1353.76746117,2614.13246117,327.59518471,56.51393965,,,0.38724265,-3.11396748,-2.82446673,,804
2617.25125525,1356.88625525,-3.26237338,1353.62388187,2613.98888187,327.59635001,56.54090653,,,0.38309231,-3.26237338,0.49858164,,805
2617.24054071,1356.87554071,-3.40042504,1353.47511567,2613.84011567,327.59376317,56.57330645,,,0.37894197,-3.40042504,4.66464147,,806
2617.21041884,1356.84541884,-3.51889058,1353.32652826,2613.69152826,327.58649077,56.61214299,,,0.37479166,-3.51889058,9.85087488,,807
2617.15621238,1356.79121238,-3.60431821,1353.18689417,2613.55189417,327.57340358,56.65860876,,,0.37064142,-3.60431821,16.27124073,,808
2617.07226433,1356.70726433,-3.63720093,1353.0700634,2613.4350634,327.55313579,56.71412286,,,0.36649127,-3.63720093,24.18439227,,809
2616.95173305,1356.58673305,-3.5893254,1352.99740765,2613.36240765,327.52403564,56.78037604,,,0.36234129,-3.5893254,33.9033504,,810
2616.7863431,1356.4213431,-3.4199287,1353.00141441,2613.36641441,327.48410514,56.85938537,,,0.35819151,-3.4199287,45.80737158,,811
2616.56608171,1356.20108171,-3.07010676,1353.13097495,2613.49597495,327.43092689,56.95356068,,,0.35404203,-3.07010676,60.35653282,,812
2616.27882862,1355.91382862,-2.45464839,1353.45918023,2613.82418023,327.36157468,57.06578509,,,0.34989293,-2.45464839,78.10968563,,813
2615.90990409,1355.54490409,-1.45006274,1354.09484135,2614.45984135,327.27250433,57.19951307,,,0.34574433,-1.45006274,99.74659368,,814
2615.44151614,1355.07651614,0.12304401,1355.19956015,2615.56456015,327.15942029,57.35888996,,,0.34159636,0.12304401,126.09527301,,815
2614.85208387,1354.48708387,2.52601586,1357.01309972,2617.37809972,327.01711222,57.54889775,,,0.33744919,2.52601586,158.16580983,,816
2614.11540812,1353.75040812,6.14080367,1359.89121179,2620.25621179,326.83925481,57.77553312,,,0.33330302,6.14080367,197.19225191,,817
2613.19965399,1352.83465399,11.52757491,1364.3622289,2624.7272289,326.61816206,58.04602538,,,0.32915811,11.52757491,244.68457087,,818
2612.06610152,1351.70110152,19.51092781,1371.21202933,2631.57702933,326.34448573,58.36910315,,,0.32501475,19.51092781,302.49319275,,819
2610.66761099,1350.30261099,31.30945008,1381.61206107,2641.97706107,326.00684476,58.75532118,,,0.32087331,31.30945008,372.88921449,,820
2608.94673692,1348.58173692,48.73121463,1397.31295155,2657.67795155,325.59136994,59.21746089,,,0.31673423,48.73121463,458.6641882,,821
2606.83341103,1346.46841103,74.46995599,1420.93836702,2681.30336702,325.08114453,59.77102133,,,0.31259807,74.46995599,563.25428638,,822
2604.24209747,1343.87709747,112.55551729,1456.43261475,2716.79761475,324.45551739,60.43482053,,,0.30846548,112.55551729,690.89478202,,823
2601.06830504,1340.70330504,169.04143535,1509.74474039,2770.10974039,323.68926096,61.23173121,,,0.30433728,169.04143535,846.81209624,,824
2597.18432125,1336.81932125,253.05804828,1589.87736953,2850.24236953,322.75154131,62.18957871,,,0.30021445,253.05804828,1037.46217161,,825
2592.43401287,1332.06901287,378.4302458,1710.49925867,2970.86425867,321.6046628,63.34223328,,,0.29609821,378.4302458,1270.82556208,,826
2586.62652188,1326.26152188,566.16870206,1892.43022394,3152.79522394,320.20254612,64.73093189,,,0.29199003,566.16870206,1556.77124906,,827
2579.52867891,1319.16367891,848.31294421,2167.47662311,3427.84162311,318.48889662,66.40586604,,,0.28789174,848.31294421,1907.50251013,,828
2570.85596957,1310.49096957,1273.86474956,2584.35571913,3844.72071913,316.3950233,68.42806904,,,0.28380555,1273.86474956,2338.09864889,,829
2560.26193949,1299.89693949,1917.9453592,3217.84229869,4478.20729869,313.83728085,70.87162562,,,0.2797342,1917.9453592,2867.16510631,,830
2547.3260386,1286.9610386,2895.90010653,4182.86114512,5443.22614512,310.71413482,73.82620252,,,0.27568106,2895.90010653,3517.59984048,,831
2531.54012765,1271.17512765,4384.93419816,5656.10932581,6916.47432581,306.90290393,77.39985232,,,0.27165024,4384.93419816,4317.47332524,,832
2512.29426488,1251.92926488,6657.07009164,7908.99935652,9169.36435652,302.25632846,81.72196018,,,0.26764682,6657.07009164,5300.99907007,,833
2488.86305132,1228.49805132,10128.80742061,11357.30547193,12617.67047193,296.59927356,86.94606604,,,0.26367706,10128.80742061,6509.53518155,,834
2460.39486672,1200.02986672,15434.73820935,16634.76807607,17895.13307607,289.72613048,93.25207468,,,0.25974861,15434.73820935,7992.4966048,,835
2425.90793006,1165.54293006,23534.06602335,24699.60895341,25959.97395341,281.39986545,100.84703276,,,0.25587089,23534.06602335,9807.96108421,,836
2384.29942532,1123.93442532,35859.27560786,36983.21003318,38243.57503318,271.35422292,109.96316945,,,0.25205542,35859.27560786,12022.60687173,,837
2334.3770253,1074.0120253,54512.42644039,55586.43846569,56846.80346569,259.30133642,120.85124861,,,0.24831627,54512.42644039,14710.41680177,,838
2274.9258578,1014.5608578,82501.64739847,83516.20825627,84776.57325627,244.9478964,133.76649577,,,0.24467049,82501.64739847,17949.32440351,,839
2204.82756734,944.46256734,123980.24726045,124924.70982779,126185.07482779,228.02389558,148.94358669,,,0.24113865,123980.24726045,21814.69912237,,840
2123.24986887,862.88486887,184393.21298686,185256.09785573,186516.46285573,208.32839335,166.55677788,,,0.23774526,184393.21298686,26368.3720706,,841
2029.92150454,769.55650454,270344.62406246,271114.180567,272374.545567,185.79589928,186.6619209,,,0.23451925,270344.62406246,31642.0042819,,842
1925.49359891,665.12859891,388889.15693604,389554.28553495,390814.65053495,160.58361594,209.11993616,,,0.23149408,388889.15693604,37614.35107244,,843
1811.95805216,551.59305216,545885.89426937,546437.48732153,547697.85232153,133.17245265,233.50764183,,,0.22870767,545885.89426937,44183.83009442,,844
1693.04378092,432.67878092,743175.53600867,743608.21478959,744868.57978959,104.46269082,259.03239897,,,0.2262017,743175.53600867,51141.0724,,845
1574.44978314,314.08478314,974846.27211114,975160.35689427,976420.72189427,75.83025338,284.48044048,,,0.22402035,974846.27211114,58150.48389964,,846
1463.72712478,203.36212478,1223813.29951413,1224016.66163891,1225277.02663891,49.09821258,308.23939839,,,0.22220809,1223813.29951413,64753.56749608,,847
1369.63766035,109.27266035,1460980.53699803,1461089.80965838,1462350.17465838,26.38196426,328.43310308,,,0.22080686,1460980.53699803,70406.52538219,,848
1300.9427679,40.5777679,1649370.88970369,1649411.46747159,1650671.83247159,9.79678923,343.18042933,,,0.21985252,1649370.88970369,74556.82262158,,849
1264.80938587,4.44438587,1753714.52956374,1753718.97394961,1754979.33894961,1.07301889,350.93914597,,,0.21937141,1753714.52956374,76747.4205711,,850
1265.26964356,4.90464356,1752362.46517995,1752367.36982351,1753627.73482351,1.18414003,350.84030956,,,0.21937746,1752362.46517995,76719.48512878,,851
1302.27104065,41.90604065,1645604.56304753,1645646.46908818,1646906.83408818,10.11747736,342.89523994,,,0.21987047,1645604.56304753,74476.39373588,,852
1371.68917813,111.32417813,1455553.7541353,1455665.07831343,1456925.44331343,26.87726719,327.99274253,,,0.2208362,1455553.7541353,70282.8745757,,853
1466.29787637,205.93287637,1217666.81344691,1217872.74632328,1219133.11132328,49.71887539,307.68772311,,,0.22224805,1217666.81344691,64599.64294407,,854
1577.31741653,316.95241653,968822.34598414,969139.29840068,970399.66340068,76.52259309,283.8651273,,,0.22406994,968822.34598414,57980.20558218,,855
1696.00344258,435.63844258,737845.65638896,738281.29483154,739541.65983154,105.17724913,258.39724789,,,0.22625985,737845.65638896,50967.02304688,,856
1814.84529704,554.48029704,541519.53802944,542074.01832648,543334.38332648,133.8695272,232.88771562,,,0.22877327,541519.53802944,44015.85001877,,857
1928.19304783,667.82804783,385518.01697177,386185.8450196,387446.2100196,161.23535046,208.53977835,,,0.23156607,385518.01697177,37459.0863788,,858
2032.36450193,771.99950193,267858.42372464,268630.42322658,269890.78822658,186.38571808,186.13611563,,,0.23459663,267858.42372464,31503.15699,,859
2125.40596017,865.04096017,182623.08036304,183488.12132321,184748.48632321,208.84894372,166.09180201,,,0.23782716,182623.08036304,26247.31564951,,860
2206.6939872,946.3289872,122753.17908439,123699.5080716,124959.8730716,228.47450987,148.54005947,,,0.24122429,122753.17908439,21711.18358274,,861
2276.51771506,1016.15271506,81667.82205617,82683.97477122,83944.33977122,245.33222237,133.42126274,,,0.24475923,81667.82205617,17862.10542359,,862
2335.71943216,1075.35443216,53953.97876154,55029.33319371,56289.69819371,259.62543697,120.5590443,,,0.24840755,53953.97876154,14637.74070083,,863
2385.42183307,1125.05683307,35489.05037597,36614.10720905,37874.47220905,271.62520855,109.71780986,,,0.25214877,35489.05037597,11962.54557286,,864
2426.84041536,1166.47541536,23290.27986854,24456.75528391,25717.12028391,281.62499765,100.64219581,,,0.25596593,23290.27986854,9758.62116123,,865
2461.16592552,1200.80092552,15274.86409042,16475.66501594,17736.03001594,289.91228908,93.08176356,,,0.25984503,15274.86409042,7952.13508421,,866
2489.49845533,1229.13345533,10024.17049969,11253.30395502,12513.66895502,296.75268069,86.80484981,,,0.26377461,10024.17049969,6476.61235182,,867
2512.81661214,1252.45161214,6588.61019549,7841.06180763,9101.42680763,302.38244002,81.60506909,,,0.26774529,6588.61019549,5274.1920612,,868
2531.9688138,1271.6038138,4340.10358352,5611.70739733,6872.07239733,307.00640267,77.30318498,,,0.27174945,4340.10358352,4295.66734209,,869
2547.67746072,1287.31246072,2866.4890167,4153.80147742,5414.16647742,310.79897952,73.74628444,,,0.27578088,2866.4890167,3499.86818512,,870
2560.54981072,1300.18481072,1898.60120517,3198.78601589,4459.15101589,313.9067823,70.80554422,,,0.27983452,1898.60120517,2852.74486791,,871
2571.09167036,1310.72667036,1261.10307366,2571.82974402,3832.19474402,316.45192912,68.37340104,,,0.28390627,1261.10307366,2326.36602354,,872
2579.72160247,1319.35660247,839.86541642,2159.22201889,3419.58701889,318.53547462,66.36060567,,,0.28799279,839.86541642,1897.94983068,,873
2586.78439193,1326.41939193,560.55695798,1886.97634991,3147.34134991,320.24066107,64.69342483,,,0.29209135,560.55695798,1548.98665275,,874
2592.56316439,1332.19816439,374.68880344,1706.88696783,2967.25196783,321.63584416,63.31111815,,,0.29619975,374.68880344,1264.47555635,,875
2597.28994201,1336.92494201,250.55466574,1587.47960775,2847.84460775,322.77704159,62.16373665,,,0.30031617,250.55466574,1032.27699934,,876
2601.15463974,1340.78963974,167.36076257,1508.15040232,2768.51540232,323.71010496,61.21024321,,,0.30443914,167.36076257,842.57362903,,877
2604.31261809,1343.94761809,111.42371576,1455.37133385,2715.73633385,324.47254336,60.41693171,,,0.30856747,111.42371576,687.42660627,,878
2606.89095779,1346.52595779,73.70579363,1420.23175142,2680.59675142,325.09503819,59.75611138,,,0.31270015,73.70579363,560.41364241,,879
2608.99363415,1348.62863415,48.21426832,1396.84290246,2657.20790246,325.60269245,59.2050197,,,0.31683639,48.21426832,456.33544797,,880
2610.70576202,1350.34076202,30.95937425,1381.30013628,2641.66513628,326.01605565,58.74492884,,,0.32097553,30.95937425,370.97862134,,881
2612.09706618,1351.73206618,19.27389445,1371.00596063,2631.37096063,326.3519616,58.36041359,,,0.32511703,19.27389445,300.92462768,,882
2613.22471169,1352.85971169,11.36737271,1364.2270844,2624.5920844,326.6242118,58.038753,,,0.32926043,11.36737271,243.39614879,,883
2614.13560929,1353.77060929,6.03297336,1359.80358264,2620.16858264,326.84413202,57.7694419,,,0.33340538,6.03297336,196.13358623,,884
2614.86829174,1354.50329174,2.45397073,1356.95726247,2617.32226247,327.02102533,57.54379235,,,0.33755157,2.45397073,157.29581405,,885
2615.45444083,1355.08944083,0.07549317,1355.164934,2615.529934,327.16254073,57.35460848,,,0.34169876,0.07549317,125.38039281,,886
2615.92013028,1355.55513028,-1.48083296,1354.07429732,2614.43929732,327.27497327,57.19592107,,,0.34584675,-1.48083296,99.15938401,,887
2616.28683816,1355.92183816,-2.47392544,1353.44791272,2613.81291272,327.36350844,57.06277082,,,0.34999537,-2.47392544,77.62766432,,888
2616.572272,1356.207272,-3.08152592,1353.12574608,2613.49074608,327.43242143,56.95103108,,,0.35414448,-3.08152592,59.9612557,,889
2616.79104218,1356.42604218,-3.42599588,1353.00004631,2613.36504631,327.48523965,56.8572628,,,0.35829397,-3.42599588,45.48368527,,890
2616.95521184,1356.59021184,-3.59177162,1352.99844022,2613.36344022,327.52487553,56.77859567,,,0.36244375,-3.59177162,33.63878774,,891
2617.07474669,1356.70974669,-3.63722365,1353.07252304,2613.43752304,327.55373512,56.71263047,,,0.36659374,-3.63722365,23.96868243,,892
2617.15788337,1356.79288337,-3.60274631,1353.19013706,2613.55513706,327.57380701,56.65735891,,,0.37074389,-3.60274631,16.09591145,,893
2617.21143147,1356.84643147,-3.51629759,1353.33013389,2613.69513389,327.58673526,56.61109757,,,0.37489413,-3.51629759,9.70892918,,894
2617.2410215,1356.8760215,-3.39720703,1353.47881448,2613.84381448,327.59387925,56.57243347,,,0.37904444,-3.39720703,4.55029428,,895
2617.2513088,1356.8863088,-3.25880289,1353.62750592,2613.99250592,327.59636294,56.54017906,,,0.38319478,-3.25880289,0.40704495,,896
2617.2461414,1356.8811414,-3.11023086,1353.77091054,2614.13591054,327.59511536,56.51333505,,,0.38734512,-3.11023086,-2.89715939,,897
2617.22869839,1356.86369839,-2.95771735,1353.90598104,2614.27098104,327.59090405,56.49105954,,,0.39149544,-2.95771735,-5.5084649,,898
2617.20160419,1356.83660419,-2.80544964,1354.03115455,2614.39615455,327.58436263,56.47264249,,,0.39564573,-2.80544964,-7.54808789,,899
2617.16702293,1356.80202293,-2.65619083,1354.14583209,2614.51083209,327.57601359,56.45748442,,,0.39979597,-2.65619083,-9.11663435,,900
2617.12673655,1356.76173655,-2.51171059,1354.25002596,2614.61502596,327.56628715,56.44507869,,,0.40394615,-2.51171059,-10.29764962,,901
2617.08220958,1356.71720958,-2.37308751,1354.34412207,2614.70912207,327.5555369,56.43499676,,,0.40809626,-2.37308751,-11.16053989,,902
2617.03464277,1356.66964277,-2.24092172,1354.42872105,2614.79372105,327.54405273,56.42687584,,,0.41224631,-2.24092172,-11.76298037,,903
2616.98501768,1356.62001768,-2.11548453,1354.50453315,2614.86953315,327.53207162,56.42040858,,,0.41639628,-2.11548453,-12.1529031,,904
2616.93413368,1356.56913368,-1.99682385,1354.57230984,2614.93730984,327.51978658,56.41533442,,,0.42054617,-1.99682385,-12.37014015,,905
2616.88263879,1356.51763879,-1.88483838,1354.63280042,2614.99780042,327.50735404,56.41143237,,,0.42469599,-1.88483838,-12.44778374,,906
2616.8310553,1356.4660553,-1.77932981,1354.68672549,2615.05172549,327.49490011,56.40851488,,,0.42884572,-1.77932981,-12.41331358,,907
2616.77980114,1356.41480114,-1.68003938,1354.73476176,2615.09976176,327.48252569,56.40642274,,,0.43299538,-1.68003938,-12.28953237,,908
2616.72920765,1356.36420765,-1.58667339,1354.77753426,2615.14253426,327.47031079,56.40502077,,,0.43714496,-1.58667339,-12.09534301,,909
2616.6795345,1356.3145345,-1.49892091,1354.8156136,2615.1806136,327.45831808,56.40419418,,,0.44129446,-1.49892091,-11.84639507,,910
2616.63098202,1356.26598202,-1.41646585,1354.84951617,2615.21451617,327.44659593,56.40384547,,,0.44544389,-1.41646585,-11.55562317,,911
2616.58370155,1356.21870155,-1.3389952,1354.87970634,2615.24470634,327.43518089,56.40389187,,,0.44959324,-1.3389952,-11.23369552,,912
2616.53780408,1356.17280408,-1.26620435,1354.90659973,2615.27159973,327.42409976,56.40426312,,,0.45374252,-1.26620435,-10.88938833,,913
2616.49336749,1356.12836749,-1.19780053,1354.93056696,2615.29556696,327.41337132,56.40489962,,,0.45789173,-1.19780053,-10.52989826,,914
2616.45044248,1356.08544248,-1.13350483,1354.95193766,2615.31693766,327.40300783,56.40575083,,,0.46204088,-1.13350483,-10.16110361,,915
2616.4090577,1356.0440577,-1.07305326,1354.97100444,2615.33600444,327.3930162,56.40677395,,,0.46618996,-1.07305326,-9.7877827,,916
2616.36922383,1356.00422383,-1.01619714,1354.98802669,2615.35302669,327.38339902,56.40793275,,,0.47033898,-1.01619714,-9.4137966,,917
2616.33093715,1355.96593715,-0.96270306,1355.00323408,2615.36823408,327.37415537,56.40919666,,,0.47448794,-0.96270306,-9.04224211,,918
2616.29418238,1355.92918238,-0.91235247,1355.01682991,2615.38182991,327.36528158,56.41053985,,,0.47863684,-0.91235247,-8.67557988,,919
2616.25893518,1355.89393518,-0.86494117,1355.02899401,2615.39399401,327.35677176,56.41194061,,,0.48278569,-0.86494117,-8.31574179,,920
2616.22516407,1355.86016407,-0.8202786,1355.03988546,2615.40488546,327.34861832,56.41338072,,,0.48693448,-0.8202786,-7.96422088,,921
2616.19283214,1355.82783214,-0.77818715,1355.04964499,2615.41464499,327.34081234,56.41484491,,,0.49108323,-0.77818715,-7.62214681,,922
2616.16189843,1355.79689843,-0.73850132,1355.05839711,2615.42339711,327.33334394,56.41632049,,,0.49523192,-0.73850132,-7.29034898,,923
2616.13231906,1355.76731906,-0.70106703,1355.06625203,2615.43125203,327.32620252,56.41779688,,,0.49938057,-0.70106703,-6.96940959,,924
2616.10404814,1355.73904814,-0.66574083,1355.07330732,2615.43830732,327.319377,56.4192654,,,0.50352918,-0.66574083,-6.65970794,,925
2616.07703858,1355.71203858,-0.63238916,1355.07964942,2615.44464942,327.31285602,56.42071889,,,0.50767774,-0.63238916,-6.36145762,,926
2616.05124266,1355.68624266,-0.6008877,1355.08535496,2615.45035496,327.30662805,56.42215156,,,0.51182626,-0.6008877,-6.07473762,,927
2616.02661258,1355.66161258,-0.57112069,1355.09049189,2615.45549189,327.30068155,56.42355875,,,0.51597475,-0.57112069,-5.79951831,,928
2616.00310083,1355.63810083,-0.54298032,1355.09512051,2615.46012051,327.29500505,56.42493676,,,0.52012319,-0.54298032,-5.53568318,,929
2615.98066056,1355.61566056,-0.51636617,1355.09929439,2615.46429439,327.28958724,56.4262827,,,0.52427161,-0.51636617,-5.28304693,,930
2615.95924576,1355.59424576,-0.49118465,1355.10306111,2615.46806111,327.28441701,56.42759439,,,0.52841998,-0.49118465,-5.0413706,,931
2615.93881153,1355.57381153,-0.46734853,1355.106463,2615.471463,327.27948353,56.42887021,,,0.53256833,-0.46734853,-4.81037409,,932
2615.9193142,1355.5543142,-0.44477645,1355.10953775,2615.47453775,327.27477624,56.43010906,,,0.53671665,-0.44477645,-4.58974654,,933
2615.90071141,1355.53571141,-0.42339251,1355.11231889,2615.47731889,327.27028492,56.43131024,,,0.54086493,-0.42339251,-4.37915498,,934
2615.88296224,1355.51796224,-0.40312589,1355.11483635,2615.47983635,327.2659997,56.43247338,,,0.54501319,-0.40312589,-4.17825134,,935
2615.86602722,1355.50102722,-0.38391043,1355.1171168,2615.4821168,327.26191104,56.43359843,,,0.54916142,-0.38391043,-3.98667832,,936
2615.8498684,1355.4848684,-0.36568434,1355.11918405,2615.48418405,327.25800977,56.43468554,,,0.55330963,-0.36568434,-3.80407411,,937
2615.83444929,1355.46944929,-0.34838989,1355.12105939,2615.48605939,327.2542871,56.43573509,,,0.55745781,-0.34838989,-3.63007621,,938
2615.81973493,1355.45473493,-0.33197309,1355.12276184,2615.48776184,327.25073457,56.43674759,,,0.56160597,-0.33197309,-3.46432459,,939
2615.80569185,1355.44069185,-0.31638343,1355.12430842,2615.48930842,327.24734412,56.43772371,,,0.56575411,-0.31638343,-3.30646407,,940
2615.79228802,1355.42728802,-0.30157364,1355.12571438,2615.49071438,327.244108,56.43866419,,,0.56990223,-0.30157364,-3.15614635,,941
2615.77949284,1355.41449284,-0.28749947,1355.12699337,2615.49199337,327.24101883,56.43956987,,,0.57405033,-0.28749947,-3.01303146,,942
2615.76727713,1355.40227713,-0.27411948,1355.12815765,2615.49315765,327.23806956,56.44044166,,,0.5781984,-0.27411948,-2.87678889,,943
2615.75561302,1355.39061302,-0.26139481,1355.1292182,2615.4942182,327.23525346,56.44128048,,,0.58234646,-0.26139481,-2.74709848,,944
2615.74447397,1355.37947397,-0.24928905,1355.13018491,2615.49518491,327.23256414,56.44208731,,,0.5864945,-0.24928905,-2.62365098,,945
2615.7338347,1355.3688347,-0.23776804,1355.13106666,2615.49606666,327.22999547,56.44286316,,,0.59064253,-0.23776804,-2.50614841,,946
2615.72367114,1355.35867114,-0.22679973,1355.13187141,2615.49687141,327.22754166,56.44360901,,,0.59479054,-0.22679973,-2.39430434,,947
2615.71396037,1355.34896037,-0.21635401,1355.13260636,2615.49760636,327.22519717,56.44432589,,,0.59893853,-0.21635401,-2.28784389,,948
2615.70468062,1355.33968062,-0.20640264,1355.13327798,2615.49827798,327.22295673,56.4450148,,,0.60308651,-0.20640264,-2.18650376,,949
2615.69581116,1355.33081116,-0.19691905,1355.13389211,2615.49889211,327.22081536,56.44567672,,,0.60723448,-0.19691905,-2.09003206,,950
2615.68733229,1355.32233229,-0.18787828,1355.134454,2615.499454,327.21876828,56.44631265,,,0.61138243,-0.18787828,-1.99818816,,951
2615.67922528,1355.31422528,-0.17925687,1355.13496842,2615.49996842,327.21681099,56.44692355,,,0.61553037,-0.17925687,-1.91074241,,952
2615.67147235,1355.30647235,-0.17103272,1355.13543964,2615.50043964,327.21493918,56.44751037,,,0.6196783,-0.17103272,-1.82747588,,953
2615.66405659,1355.29905659,-0.16318505,1355.13587154,2615.50087154,327.21314877,56.44807401,,,0.62382622,-0.16318505,-1.74817997,,954
2615.65696194,1355.29196194,-0.15569429,1355.13626764,2615.50126764,327.21143589,56.4486154,,,0.62797412,-0.15569429,-1.67265618,,955
2615.65017314,1355.28517314,-0.14854202,1355.13663112,2615.50163112,327.20979686,56.44913539,,,0.63212202,-0.14854202,-1.60071562,,956
2615.6436757,1355.2786757,-0.14171087,1355.13696483,2615.50196483,327.20822816,56.44963484,,,0.6362699,-0.14171087,-1.53217874,,957
2615.63745585,1355.27245585,-0.13518445,1355.13727139,2615.50227139,327.20672649,56.45011456,,,0.64041777,-0.13518445,-1.46687491,,958
2615.63150051,1355.26650051,-0.12894734,1355.13755317,2615.50255317,327.20528868,56.45057535,,,0.64456564,-0.12894734,-1.40464205,,959
2615.62579728,1355.26079728,-0.12298498,1355.1378123,2615.5028123,327.20391173,56.45101798,,,0.6487135,-0.12298498,-1.34532626,,960
2615.62033434,1355.25533434,-0.1172836,1355.13805074,2615.50305074,327.2025928,56.45144319,,,0.65286134,-0.1172836,-1.28878145,,961
2615.61510049,1355.25010049,-0.11183025,1355.13827024,2615.50327024,327.20132918,56.45185168,,,0.65700918,-0.11183025,-1.234869,,962
2615.61008508,1355.24508508,-0.10661266,1355.13847243,2615.50347243,327.2001183,56.45224415,,,0.66115702,-0.10661266,-1.18345736,,963
2615.60527801,1355.24027801,-0.10161925,1355.13865875,2615.50365875,327.19895772,56.45262124,,,0.66530484,-0.10161925,-1.13442177,,964
2615.60066964,1355.23566964,-0.09683909,1355.13883055,2615.50383055,327.19784511,56.45298361,,,0.66945266,-0.09683909,-1.0876439,,965
2615.59625087,1355.23125087,-0.09226183,1355.13898903,2615.50398903,327.19677827,56.45333185,,,0.67360047,-0.09226183,-1.04301152,,966
2615.59201299,1355.22701299,-0.08787769,1355.1391353,2615.5041353,327.19575511,56.45366655,,,0.67774827,-0.08787769,-1.00041821,,967
2615.58794778,1355.22294778,-0.08367741,1355.13927037,2615.50427037,327.19477364,56.45398827,,,0.68189607,-0.08367741,-0.95976308,,968
2615.58404737,1355.21904737,-0.07965223,1355.13939515,2615.50439515,327.19383195,56.45429755,,,0.68604386,-0.07965223,-0.92095044,,969
2615.58030433,1355.21530433,-0.07579385,1355.13951048,2615.50451048,327.19292826,56.45459491,,,0.69019164,-0.07579385,-0.8838896,,970
2615.57671156,1355.21171156,-0.07209443,1355.13961712,2615.50461712,327.19206085,56.45488083,,,0.69433942,-0.07209443,-0.84849454,,971
2615.57326231,1355.20826231,-0.06854652,1355.13971579,2615.50471579,327.19122809,56.4551558,,,0.6984872,-0.06854652,-0.81468372,,972
2615.56995019,1355.20495019,-0.06514308,1355.13980711,2615.50480711,327.19042844,56.45542027,,,0.70263497,-0.06514308,-0.78237983,,973
2615.56676908,1355.20176908,-0.06187741,1355.13989167,2615.50489167,327.18966041,56.45567467,,,0.70678273,-0.06187741,-0.75150955,,974
2615.56371319,1355.19871319,-0.05874319,1355.13997001,2615.50497001,327.18892262,56.45591942,,,0.71093049,-0.05874319,-0.72200334,,975
2615.560777,1355.195777,-0.05573439,1355.14004261,2615.50504261,327.18821373,56.45615492,,,0.71507825,-0.05573439,-0.69379529,,976
2615.55795525,1355.19295525,-0.05284532,1355.14010993,2615.50510993,327.18753247,56.45638155,,,0.719226,-0.05284532,-0.66682285,,977
2615.55524293,1355.19024293,-0.05007056,1355.14017238,2615.50517238,327.18687763,56.45659967,,,0.72337374,-0.05007056,-0.64102672,,978
2615.55263529,1355.18763529,-0.04740497,1355.14023033,2615.50523033,327.18624806,56.45680963,,,0.72752148,-0.04740497,-0.61635061,,979
2615.5501278,1355.1851278,-0.04484366,1355.14028413,2615.50528413,327.18564267,56.45701177,,,0.73166922,-0.04484366,-0.59274116,,980
2615.54771612,1355.18271612,-0.04238202,1355.1403341,2615.5053341,327.18506041,56.45720641,,,0.73581696,-0.04238202,-0.5701477,,981
2615.54539615,1355.18039615,-0.04001561,1355.14038054,2615.50538054,327.18450029,56.45739386,,,0.73996469,-0.04001561,-0.54852217,,982
2615.54316396,1355.17816396,-0.03774027,1355.1404237,2615.5054237,327.18396137,56.4575744,,,0.74411242,-0.03774027,-0.52781895,,983
2615.54101583,1355.17601583,-0.03555199,1355.14046383,2615.50546383,327.18344274,56.45774832,,,0.74826014,-0.03555199,-0.50799474,,984
2615.53894818,1355.17394818,-0.03344701,1355.14050117,2615.50550117,327.18294355,56.45791589,,,0.75240786,-0.03344701,-0.48900842,,985
